product_name,category,price,discount_pct,color_options,cluster_id,cluster_label,avg_price,price_tier,price_cleaned,sku_id,current_stock,fifo_unit_cost,fifo_inventory_value,fifo_batch_date
1pc Cute Ins Style Candy Shape Teddy Bear Keychain With Rainbow Colored Gummy Pendant Car Accessaries Women Key Chain Charms Cute Stuff,bags_and_luggage,1.47,30.0,1,2,Cluster 2 - Premium / Multi-Color,1.47,Low,1.47,SKU-142336,315,0.59,185.85,2026-06-18
"1PC Portable Beach Vacation Large Capacity Letter Print Handbag, A Large Capacity Portable Leisure Storage Tote Bag, Is An Ideal Shopping Bag, Suitable For Men And Women, Couples, Daily Use, Dating, Birthdays, Holidays, Back To School, Summer, Holidays, Beaches, Travel, Commuting, Business, Students, Picnics, Camping, Supermarkets, Daily Storage",bags_and_luggage,5.7,23.0,15,0,Cluster 1 - High Discount / Promotional,5.7,Medium,5.7,SKU-142337,154,1.81,278.74,2026-06-06
"Women's Vintage Shoulder Bag Shaped Bag, Satchel Bag With Wide Strap Saddle Bag, Versatile Handbag",bags_and_luggage,8.16,48.0,5,2,Cluster 2 - Premium / Multi-Color,8.16,Medium,8.16,SKU-142338,267,2.89,771.63,2026-06-03
Minimalist Zipper Ruched Bag,bags_and_luggage,8.0,0.0,1,1,Cluster 0 - Budget / Regular,8.0,Medium,8.0,SKU-142339,483,4.3,2076.9,2026-05-16
1pc Adorable Cherry Keychain Fluffy Plush Cute Cherry Backpack Charm Fashion Elegance Decoration Keychain Bag Pendant Ornaments With Metal Hanging Clasp Small And Lightweight Easy To Carry Around Easy To Hang Can Be Easily Hung On Car Keys Handbags Backpacks Wallets And Other Items Perfect For Any Occasion Such As Dating Wedding Shopping Office Car Home Etc. Is An Ideal Gift Choice Give It To Friends Wives Family Classmates Ladies And Girls On Birthdays Holidays Or Parties. Gift Accessories Decor Car Accessaries Women Key Chain Charms Cherry Charm Cherry Bag Charm,bags_and_luggage,2.4,11.0,6,1,Cluster 0 - Budget / Regular,2.4,Low,2.4,SKU-142340,447,1.0,447.0,2026-06-14
"1pc Thousand Bird Grid Large Capacity Storage Bag With Handles Dirty Clothes Bucket Toy Clothes Storage Basket Household Foldable Laundry Bag, Dirty Clothes Basket Collapsible Saving Space Laundry Basket, Laundry Hamper, Household Waterproof Storage Basket Fashion Plaid With Handles Suitable For Families And Student Dormitories",bags_and_luggage,2.9,24.0,1,1,Cluster 0 - Budget / Regular,2.9,Low,2.9,SKU-142341,309,1.26,389.34,2026-06-07
SHEIN VCAY Women's Plain And Simple Daily Woven Clutch Bag,bags_and_luggage,6.8,28.0,1,2,Cluster 2 - Premium / Multi-Color,6.8,Medium,6.8,SKU-142342,474,2.31,1094.94,2026-07-02
HARRY POTTER X SHEIN Graphic Decor Buckle Decor Flap Square Bag,bags_and_luggage,11.2,24.0,1,1,Cluster 0 - Budget / Regular,11.2,High,11.2,SKU-142343,111,5.93,658.23,2026-07-27
Comb & Scissors Charm Keychain Casual,bags_and_luggage,0.82,49.0,1,2,Cluster 2 - Premium / Multi-Color,0.82,Low,0.82,SKU-142344,186,0.35,65.1,2026-04-29
"New Arrival Street Style Casual Solid Color Shoulder Bag, Handbag, Crossbody Bag, Fashionable And Minimalist Small Square Bag",bags_and_luggage,8.6,23.0,10,0,Cluster 1 - High Discount / Promotional,8.6,Medium,8.6,SKU-142345,395,3.72,1469.4,2026-07-10
"Checkered Pattern Makeup Bag, 1Pc Exquisite Solid Color Minimalist Minimalist Solid Color Plush Cosmetic Bag Style Hairy Zipper Toiletries Storage Bag Black Friday,Makeup Bag Makeup Pouch Skincare Bag Toiletry Bag Packing Cubes,Travel Essentials Cruise Essentials Dorm Essentials,Wedding Bridesmaid Gifts,Mom Gifts,Birthday Gifts,Gifts For Friends And Teachers,Home Decor,Bathroom Livingroom Bedroom Decor,Bathroom Organizer,Jewelry Organizer,Lip Oil Organizer,Nail Polish Organizer Storage Makeup Organizer Makeup Case",bags_and_luggage,1.26,52.0,4,2,Cluster 2 - Premium / Multi-Color,1.26,Low,1.26,SKU-142346,337,0.56,188.72,2026-06-08
"Mini Fashion Quilted Crossbody Bag, Trendy Round Shoulder Bag, Women's Casual Handbag & Purse",bags_and_luggage,7.9,23.0,4,1,Cluster 0 - Budget / Regular,7.9,Medium,7.9,SKU-142347,119,3.89,462.91,2026-06-09
1pc Quicksand Drift Bottle Lollipop Keychain Soft Texture Adorable Design For Students Vibrant Colors Great Gift For Candy Lovers And Students. Gift Bag Present Valentines Macrame Key Chain Charms Cute Stuff Key Lanyard,bags_and_luggage,3.4,13.0,1,1,Cluster 0 - Budget / Regular,3.4,Medium,3.4,SKU-142348,207,1.19,246.33,2026-05-26
Women Mini Small Round Bag Crocodile Handbag Retro Crossbody Bag,bags_and_luggage,8.9,23.0,5,1,Cluster 0 - Budget / Regular,8.9,Medium,8.9,SKU-142349,402,4.77,1917.54,2026-04-23
1 Piece Airplane Multicolour Long Strip Luggage Tag Hanging Tag Suitcase Tag With Name ID Cards Anti-Lost Lightweight Fashion Solid Color PU Leather Travel Accessories For Flight,bags_and_luggage,1.32,31.0,1,2,Cluster 2 - Premium / Multi-Color,1.32,Low,1.32,SKU-142350,138,0.45,62.1,2026-05-28
Travel Smart With This 7-Piece Packing Cube Set: Maximize & Organize Your Luggage Effortlessly,bags_and_luggage,4.8,61.0,1,2,Cluster 2 - Premium / Multi-Color,4.8,Medium,4.8,SKU-142351,462,1.68,776.16,2026-05-27
"Clothing Dust Cover Men Western-Style Clothes Storage Bags Women's Clothing Moisture-Proof Organizer Clothes Covers Protecting Dusts Hanging Garment Bags Dress Cover Up Suit Bag College Dorm Essentials, Stuff Bag",bags_and_luggage,5.5,24.0,1,1,Cluster 0 - Budget / Regular,5.5,Medium,5.5,SKU-142352,368,1.67,614.56,2026-07-17
"Minimalist Top Handle Hobo Bag Pleated Handbag Women Versatile Bag Trendy Niche Satchel Bag, With Twisted Strap Small Handbag, Solid Color Classic Women's Bag For Daily Use,Trendy Business Casual Bag For Women, Pefect For Office, Business And Work",bags_and_luggage,10.1,24.0,17,0,Cluster 1 - High Discount / Promotional,10.1,High,10.1,SKU-142353,146,3.08,449.68,2026-07-16
"Old Moeny,Lightweight,Hobo Bag For Teen Girls Women College Students,Rookies & White-Collar Ers Perfect For,College,Commute,Outdoors,Travel,Outings,Bag For Women,Pefect For,And,Minimalist Style Women Bag, Trendy Business Casual Women Bag, Pefect For Office, Business And Work",bags_and_luggage,10.4,30.0,13,0,Cluster 1 - High Discount / Promotional,10.4,High,10.4,SKU-142354,407,4.23,1721.61,2026-06-17
"Shell Shaped Crossbody Bag, Fashionable Mini Shoulder Bag, Women's Faux Pearl Chain Handbag",bags_and_luggage,8.0,23.0,4,1,Cluster 0 - Budget / Regular,8.0,Medium,8.0,SKU-142355,36,2.77,99.72,2026-04-28
"2pcs/Set,Phone Case Wallet Holder Insert Accessory Compatible With Bogg Bags, Soft Rubber Accessories For  Decorative Charm Inserts For Storage Phone Case Key Lipstick Sunglass Wallet,EVA Cave Bag Storage Bag, Beach Bag Storage Bag, Swimming Beach Bag Storage Bag, Soft, Waterproof, Wear-Resistant, Easy To Clean, Reusable,",bags_and_luggage,6.9,24.0,6,1,Cluster 0 - Budget / Regular,6.9,Medium,6.9,SKU-142356,146,2.44,356.24,2026-06-29
2pcs Letter Graphic Passport Case Passport Holder Passport Wallet School Supplies School Stuff for School for Student,bags_and_luggage,6.0,12.0,8,0,Cluster 1 - High Discount / Promotional,6.0,Medium,6.0,SKU-142357,173,3.28,567.44,2026-06-18
"1pc New Arrival Golden Acrylic Clutch Bag,Fashionable Personalized Handbag For Evening Party With Light Silver Color Moon Shaped Glittering Surface,Detachable Metallic Chain Strap For Crossbody Wearing,Trendy Gift For Fashionable Ladies,Futuristic Metallic-Colored Purse, Funky, Punk & Bag For Street Wear",bags_and_luggage,17.3,24.0,1,1,Cluster 0 - Budget / Regular,17.3,High,17.3,SKU-142358,358,9.21,3297.18,2026-07-25
1pc Cute Cartoon Star Bear With Strap Keychain Key Ring Pendant For Valentine's Day Birthday Gift [Amycute] Cute  Bear Key Braided Idea Rope Animal Pendant Metal Key Holder Easy To Carry Cute Animal Pendant Metal Keychain,bags_and_luggage,2.5,11.0,1,1,Cluster 0 - Budget / Regular,2.5,Low,2.5,SKU-142359,477,0.95,453.15,2026-05-15
"1pair Disposable Slippers Closed Toe, Indoor Slippers, Disposable Hotel Slippers, Women Men Slippers For Air Travel, Guest Room, Hotel Supplies, Cleaning Supplies, Household , Back To School Gadgets,White size 44",bags_and_luggage,2.3,12.0,1,1,Cluster 0 - Budget / Regular,2.3,Low,2.3,SKU-142360,472,0.89,420.08,2026-05-09
"1pc Waterproof Pouch PVC Waterproof Waist Bag, Phone Protective Bag With Waist Strap, Summer Outdoor Sports Beach Waterproof Mobile Phone Bag Phone Case,Three Layers Sealed Waterproof Waist Bag Crossbody Bag Waterproof Pouch Cruise Essentials Sport Bag,Universal Touch Screen Swim Dive Protective Cover Sports Bag School Supplies School Stuff For School For Student Phone Case ,Waterproof Pouch, Outdoor Sports Beach Phone Protective Bag ,,Beach Accessories, For Boating Swimming Snorkeling KayakingBasics Swim Bag Swimmers Tropical Coastal Vibes Beach Bag For Swimming Summer Island Holiday Vacation Beach Accesories For Girl Boy Men Woman",bags_and_luggage,1.36,60.0,4,2,Cluster 2 - Premium / Multi-Color,1.36,Low,1.36,SKU-142361,365,0.51,186.15,2026-06-01
Large Capacity Men's Backpack Fashion Simple Trend About Color Contrast Casual Crossbody Bag Business Shoulder Practical Chest Bag Black Bag Dad Gift Men Gift Fathers Day Gifts Summer College Bag Back To School Bag For School For School Supplies Commute Teenagers Freshmen High School University Dorm Durable Multi-Functional,bags_and_luggage,2.61,56.0,1,2,Cluster 2 - Premium / Multi-Color,2.61,Low,2.61,SKU-142362,140,1.36,190.4,2026-05-19
"1pc Solid Color Pearl Luster PU Clutch Bag With Fashionable Pleated And Spliced Design, Simple And Elegant Style For Banquets And Parties",bags_and_luggage,7.3,28.0,4,2,Cluster 2 - Premium / Multi-Color,7.3,Medium,7.3,SKU-142363,382,2.37,905.34,2026-04-13
"Lightweight,Business Casual Ultra-lightweight High-capacity Quilted Tote Bag For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute,Outdoors, Travel, OutingsPuffy Down Knitting Handbag,Soft Padded Down Winter Handbag,Pillow Shopper Bagdasy outfit",bags_and_luggage,10.6,23.0,14,0,Cluster 1 - High Discount / Promotional,10.6,High,10.6,SKU-142364,160,4.73,756.8,2026-07-31
PU Leather Classic Striped Handbag,bags_and_luggage,18.6,23.0,1,1,Cluster 0 - Budget / Regular,18.6,High,18.6,SKU-142365,387,6.45,2496.15,2026-04-16
"3pcs/Set Colorful Heart Graffiti Cosmetic Bag, Printed Toiletry Pouch, Mini Makeup Brush Organizer, Back To School, Music Festival Essentials Makeup Bag Organizer Makeup Organiser Makeup Storage Makeup Holder Cosmetic Bag Cosmetic Storage Organizer Cosmetics Bags Cosmetic Organiser",bags_and_luggage,14.1,12.0,6,1,Cluster 0 - Budget / Regular,14.1,High,14.1,SKU-142366,255,6.9,1759.5,2026-06-01
9pcs Travel Storage Bags Set Folding Toiletry Bag Clothes Shoes Organizer Luggage Travel Bag,bags_and_luggage,10.77,33.0,1,2,Cluster 2 - Premium / Multi-Color,10.77,High,10.77,SKU-142367,119,4.93,586.67,2026-05-30
"1pc/2pcs Foldable Coffee Cup With Handle And Lid, Silicone Folding Water Cup, Portable Telescopic Cup With Lid, Travel Wash Mouth Cup, Foldable Leak-Proof Portable Sports Travel Water Bottle For Outdoor Hiking Camping",bags_and_luggage,3.15,28.0,1,2,Cluster 2 - Premium / Multi-Color,3.15,Low,3.15,SKU-142368,82,1.25,102.5,2026-05-19
"Lightweight,Business Casual Argyle Princess Faux Pearl & Rhinestone Pearl Chain & Decor Mini Faux Pearl Beaded Chevron Square Bag For Party, Wedding, Prom and Dinner, Lipsticks, Women's Pearl Bag For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute,Outdoors, Travel, Outings",bags_and_luggage,7.9,24.0,1,1,Cluster 0 - Budget / Regular,7.9,Medium,7.9,SKU-142369,295,2.56,755.2,2026-06-26
Leaf Pendant Letter Fashion Small Wallet Coin Pocket Small Purse Bifold Women Wallet Mini Lightweight Minimalist Fashion Modern Business For Anniversary For On Valentine Day For Birthday Gift For Gift For Lover For Women For Girls For Lady For Female Bag School Supplies For School Dorm Room & Back To School Hot Pink Purse,bags_and_luggage,2.5,11.0,6,1,Cluster 0 - Budget / Regular,2.5,Low,2.5,SKU-142370,284,1.23,349.32,2026-06-29
"Waterproof Trendy 4pcs/Set Black Stitched Shoulder Tote Bag, Camera Bag, Wristlet, Card Holder For Women's Daily & Travel Use",bags_and_luggage,13.8,33.0,1,2,Cluster 2 - Premium / Multi-Color,13.8,High,13.8,SKU-142371,367,4.41,1618.47,2026-04-10
Rose Red Glitter Decorated Short Wallet Student Card Holder Coin Purse Bank Card Storage Multiple Card Slot Design Portable Money Cash White-Collar Workers For Female College Work Business Commute Office For Anniversary For Lover For Birthday Gift On Valentine Day Gift Gift Present Gifts For Teachers Hot Pink Purse,bags_and_luggage,3.7,12.0,1,1,Cluster 0 - Budget / Regular,3.7,Medium,3.7,SKU-142372,76,1.36,103.36,2026-07-11
Mini Chevron Chain Crossbody Bag,bags_and_luggage,5.83,30.0,8,0,Cluster 1 - High Discount / Promotional,5.83,Medium,5.83,SKU-142373,59,2.12,125.08,2026-06-01
"Lilo & Stitch Drawstring Storage Bag - Versatile, Dustproof Party Decor Pouch, Perfect Birthday Or Festival Gift",bags_and_luggage,2.1,9.0,1,1,Cluster 0 - Budget / Regular,2.1,Low,2.1,SKU-142374,313,0.93,291.09,2026-05-04
"Extra Large Clothing Storage Bag For Blankets, Bedding, Quilts, Foldable, Durable & Clear (Blue, Beige)",bags_and_luggage,3.0,23.0,1,1,Cluster 0 - Budget / Regular,3.0,Low,3.0,SKU-142375,12,1.29,15.48,2026-06-06
"Waterproof,Lightweight,Business Casual Mini Fashionable Flip Cover Chain Strap Small Shoulder Bag For Women For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute",bags_and_luggage,2.85,50.0,20,0,Cluster 1 - High Discount / Promotional,2.85,Low,2.85,SKU-142376,235,1.05,246.75,2026-04-29
"Cute Apple Shaped Crossbody Bag, Fashion Cartoon Shoulder Bag, Mini Creative Coin Purse Mini Cartoon Apple Design Novelty Bag VALICLUD Apple handbag- Apple crossbody bag- Funky unique handbag- Vegan handbag- Fruit Accessories- Apple lover- Festival fashion",bags_and_luggage,15.1,23.0,1,1,Cluster 0 - Budget / Regular,15.1,High,15.1,SKU-142377,75,6.15,461.25,2026-05-12
"New Collection Woven Straw Bag Handbag,Tote Bag,Color Blocking Small Bag For Women,Shoulder Crossbody Bag, Beach Necessities,Beach Essentials, Beach Stuff & Summer Essentials",bags_and_luggage,8.6,23.0,4,1,Cluster 0 - Budget / Regular,8.6,Medium,8.6,SKU-142378,164,3.52,577.28,2026-06-19
"1pc Sunglasses Holder For Car Sun Visor, PU Leather Glasses Storage Case,Vehicle Visor Accessories - Pocket For Car, Truck, SUV Auto Interior Accessories",bags_and_luggage,5.6,23.0,1,1,Cluster 0 - Budget / Regular,5.6,Medium,5.6,SKU-142379,480,2.48,1190.4,2026-04-21
"Lightweight,Business Casual Spring and summer fashion atmosphere goddess Fan bright face versatile hand-held shoulder diagonal across armpit commuter stone pattern mini lipstick mobile phone small square bag For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute,Outdoors, Travel, Outings",bags_and_luggage,10.2,24.0,11,0,Cluster 1 - High Discount / Promotional,10.2,High,10.2,SKU-142380,371,5.35,1984.85,2026-07-17
"Embroidery Lady Camera Bag, Diamond Shape, Cross Body/shoulder, Cellphone Pouch, New Arrival In 2022 Summer Autumn Winter, Korean Style, Wholesale",bags_and_luggage,2.75,39.0,8,0,Cluster 1 - High Discount / Promotional,2.75,Low,2.75,SKU-142381,489,0.92,449.88,2026-06-27
"Waterproof Adjustable Belt Mini Chest Bag, Zipper Buckle Multifunctional Fanny Pack, PU Leather Ivory White Waist Bag",bags_and_luggage,9.5,23.0,1,1,Cluster 0 - Budget / Regular,9.5,High,9.5,SKU-142382,120,4.17,500.4,2026-05-20
Crocodile Embossed Bag,bags_and_luggage,5.5,29.0,17,0,Cluster 1 - High Discount / Promotional,5.5,Medium,5.5,SKU-142383,492,1.68,826.56,2026-06-06
"12pcs Jewelry Silk Purse Pouch, Jewellery Gift Bags, Multiple Colors (Random Color) mini makeup bag",bags_and_luggage,1.8,10.0,1,1,Cluster 0 - Budget / Regular,1.8,Low,1.8,SKU-142384,305,0.85,259.25,2026-04-04
"Lightweight,Business Casual Mini Quilted Flap Chain Square Bag For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute,Outdoors, Travel, Outings",bags_and_luggage,9.4,29.0,5,2,Cluster 2 - Premium / Multi-Color,9.4,Medium,9.4,SKU-142385,390,4.32,1684.8,2026-06-18
Mini Geo Print Flap Satchel Bag,bags_and_luggage,6.4,0.0,1,1,Cluster 0 - Budget / Regular,6.4,Medium,6.4,SKU-142386,265,3.03,802.95,2026-04-21
"Rhinestone Clear Acrylic Clutch Bag, Elegant Chic, Crystal Studded Evening Bag, Crescent Shape, Dazzling Gem Embellished, Perfect Mini Purse For Date Night, Prom, Wedding, For Women And Girls",bags_and_luggage,21.2,29.0,1,2,Cluster 2 - Premium / Multi-Color,21.2,High,21.2,SKU-142387,283,8.88,2513.04,2026-07-17
"1pc Long Wedding Dress Dust Bag Evening Dress Dust Cover Bridal Garment Storage Bag Clothes Covers Protecting Dusts Suit Bag College Dorm Essentials, Stuff Bag Garment BagClothes Storage",bags_and_luggage,4.95,51.0,1,2,Cluster 2 - Premium / Multi-Color,4.95,Medium,4.95,SKU-142388,164,1.72,282.08,2026-06-26
Solid Color Green Nylon Woven Square Crossbody Bag With Alphabet Pattern Sling Bag Shoulder Bag Side Bag Square Bag For Winter School Puffer Plaid Men Gifts Valentines Gift Green Bag College Bag Fathers Day Gifts Summer Dad FreshmanFor Books Back To School Multi-Functional Dorm University,bags_and_luggage,12.9,27.0,1,2,Cluster 2 - Premium / Multi-Color,12.9,High,12.9,SKU-142389,148,5.32,787.36,2026-04-10
"1 PC Multifunctional Data Cable Kit With Charging Storage Box, 60W Fast Charging, Can Be Used As A Mobile Phone Model Holder Simple Portable Charging Cable Adapter Kit, USB Lightning Adapter Adapter Kit College Dorm Essentials",bags_and_luggage,3.8,12.0,6,1,Cluster 0 - Budget / Regular,3.8,Medium,3.8,SKU-142390,176,1.16,204.16,2026-07-20
Adorable Mini Crossbody Bag For Kids Dinosaur Print Fashion Casual Chest Bag for Boys and Girls Children's Cute Dinosaur Crossbody Bag for Going Out,bags_and_luggage,1.61,56.0,5,2,Cluster 2 - Premium / Multi-Color,1.61,Low,1.61,SKU-142391,28,0.64,17.92,2026-06-09
Geo Graphic Passport Case Passport Holder Passport Wallet School Supplies School Stuff for School for Student vacation accessories for holiday season,bags_and_luggage,3.4,13.0,4,1,Cluster 0 - Budget / Regular,3.4,Medium,3.4,SKU-142392,354,1.73,612.42,2026-05-18
"2Pcs Towel & Corduroy Cosmetic Bag Set With Embroidered Initial Letter Monogram, Large Capacity For Daily Use And Traveling,Makeup Bag Makeup Pouch Skincare Bag Toiletry Bag Packing Cubes,Travel Essentials Cruise Essentials Dorm Essentials,Wedding Bridesmaid Gifts,Mom Gifts,Birthday Gifts,Gifts For Friends And Teachers,Home Decor,Bathroom Livingroom Bedroom Decor,Bathroom Organizer,Jewelry Organizer,Lip Oil Organizer,Nail Polish Organizer Makeup Bag Storage Makeup Organizer Makeup Case",bags_and_luggage,8.6,3.0,1,1,Cluster 0 - Budget / Regular,8.6,Medium,8.6,SKU-142393,400,3.31,1324.0,2026-04-09
"Preppy Makeup Bag For Women Travel Toiletry Bag Chenille Letter Cosmetic Bag PU Leather Waterproof Pouch Cute Zipper Organizer, CHENILLE Letter Mini Storage Bag, Lipstick, Makeup, Coin Purse, Sanitary Napkin, Small USB Flash Drive, Memory Card, Digital Headphone Data Cable Cosmetic Bag",bags_and_luggage,2.89,22.0,1,1,Cluster 0 - Budget / Regular,2.89,Low,2.89,SKU-142394,232,1.29,299.28,2026-04-12
"Mini Metal Decor Flap Chain Square Bag Stylish Buckle Decor Crossbody Bag Square Flap Shoulder Bag Women's Trendy Handbag Purse,Trendy Business Casual Bag For Women, Pefect For Office, Business And Work",bags_and_luggage,11.5,29.0,4,2,Cluster 2 - Premium / Multi-Color,11.5,High,11.5,SKU-142395,66,4.2,277.2,2026-04-19
"1pc Simple Portable Mini Women's Travel Jewelry Box, Bridesmaid Gift And Travel Necessity, With Zippered Pockets For Rings, Necklaces And Earrings",bags_and_luggage,3.3,3.0,1,1,Cluster 0 - Budget / Regular,3.3,Low,3.3,SKU-142396,395,1.1,434.5,2026-06-08
"1Pc Pink Cosmetic Makeup Bag Organizer Toiletry Drawstring Bag For Travel Portable Storage Pouchmakeup Bag Makeup Pouch Skincare Bag Toiletry Bag Packing Cubes,Travel Essentials Cruise Essentials Dorm Essentials,Wedding Bridesmaid Gifts,Mom Gifts,Birthday Gifts,Gifts For Friends And Teachers,Home Decor,Bathroom Livingroom Bedroom Decor,Bathroom Organizer,Jewelry Organizer,Lip Oil Organizer,Nail Polish Organizer Storage Makeup Organizer Makeup Case",bags_and_luggage,3.0,3.0,7,1,Cluster 0 - Budget / Regular,3.0,Low,3.0,SKU-142397,303,1.29,390.87,2026-06-16
Fashionable All-Over Heart Printed Laptop Bag Laptop Sleeve Computer Bag For School Student Heart Shaped Heart Pattern Laptop Case Laptop Cover Heart,bags_and_luggage,7.2,12.0,1,1,Cluster 0 - Budget / Regular,7.2,Medium,7.2,SKU-142398,142,2.22,315.24,2026-06-17
3 Pcs Makeup Bag Cosmetic Bag Set For Women Checkered Travel Organizer Bathroom Toiletry Pouch Large Capacity Storage Bag,bags_and_luggage,2.8,10.0,1,1,Cluster 0 - Budget / Regular,2.8,Low,2.8,SKU-142399,471,1.47,692.37,2026-04-13
"Large Clear Makeup Cosmetic Wash Organizer Bag, Clear Plastic Tote Bag, Waterproof Transparent Clear Handbag Purse",bags_and_luggage,5.5,13.0,1,1,Cluster 0 - Budget / Regular,5.5,Medium,5.5,SKU-142400,347,2.72,943.84,2026-06-28
"3pcs Popsicle Holders Bags, Reusable Popsicle Sleeves, Ice Pop Sleeves, Ice Pop Sleeves For Yogurt Tubes Ice Pop Neoprene Insulator Sleeves Freezer Popsicle Holder Sleeves Juice Bars, Reusable Washable Ice Popsicle Holders",bags_and_luggage,2.7,23.0,7,0,Cluster 1 - High Discount / Promotional,2.7,Low,2.7,SKU-142401,301,1.48,445.48,2026-07-21
"Waterproof,Lightweight,Business Casual Mini Stitch Detail Metal Decor Square Bag,Quilted Zipper Square Purse, Metal Letter Decor Crossbody Bag, Stylish Crossbody Camera Bag For Teen Girls Women College Students,Rookies & White-collar Workers Perfect for Office,College,Work ,Business,Commute",bags_and_luggage,4.8,24.0,9,0,Cluster 1 - High Discount / Promotional,4.8,Medium,4.8,SKU-142402,461,2.63,1212.43,2026-07-17
"1 Pc Foldable Handbag Organizer With Clear Window, Dual Opening (Top & Front), Handle,Thickened Clothing Storage Box Fabric Clothing Organizing Box Box Large Folding Wardrobe Organizing Box Bag Household Artifact, Durable Oxford Fabric Material With Steel Frame Support For Clothes, Pants, Blankets, Toys, Snacks, Quilts, Books",bags_and_luggage,10.0,24.0,1,1,Cluster 0 - Budget / Regular,10.0,High,10.0,SKU-142403,353,4.82,1701.46,2026-05-08
1 PCS Travel Bag Creative Deisgn Passport Credit ID Card Holder Cash Organizer Bag Purse Wallet,bags_and_luggage,10.32,20.0,1,1,Cluster 0 - Budget / Regular,10.32,High,10.32,SKU-142404,214,5.1,1091.4,2026-05-04
"Simple Large-Capacity Handbag,Portable Casual Storage Tote Bag,Multifunctional Shopping Satchel Bag Simple Classic Large-Capacity Tote Bag,Stripe Pattern Shoulder Bag For Work With Removable Strap,School Bag,Large Capacity,Portable,For Teen Girls Women College Students,White-Collar Workers,Perfect For Work,Back To School,Middle School,High School,College,Vacation",bags_and_luggage,11.4,23.0,5,1,Cluster 0 - Budget / Regular,11.4,High,11.4,SKU-142405,128,4.93,631.04,2026-07-29
Ladies Fashion Retro Shoulder Bag Spring/Summer Inclined Shoulder Bag Ladies Pu Handbag Elegant Bow Decor Handbag Womens Trendy Zipper Double Handle Purse for Work Travel,bags_and_luggage,6.96,54.0,1,2,Cluster 2 - Premium / Multi-Color,6.96,Medium,6.96,SKU-142406,262,2.47,647.14,2026-05-05
Minimalist Irregular Flap Square Bag,bags_and_luggage,6.0,0.0,1,1,Cluster 0 - Budget / Regular,6.0,Medium,6.0,SKU-142407,94,3.01,282.94,2026-04-30
"1pc Unisex Cute Plush Heart Shaped Keychain, Couple Gift And Bag Accessory",bags_and_luggage,0.85,61.0,1,2,Cluster 2 - Premium / Multi-Color,0.85,Low,0.85,SKU-142408,194,0.31,60.14,2026-04-26
"1pc Elegant Delicate Fresh Gentle Pink.   Initial Keychain, Y2K Butterfly Eye-Catching Letter Keychain,Girls Women Ladies For Bags Car Keys Decors, Gift",bags_and_luggage,1.32,31.0,1,2,Cluster 2 - Premium / Multi-Color,1.32,Low,1.32,SKU-142409,234,0.61,142.74,2026-07-05
"New Chest Bag For Women, Fashionable Waterproof Single Shoulder Crossbody Bag With Large Capacity And Usb Interface",bags_and_luggage,4.16,45.0,4,2,Cluster 2 - Premium / Multi-Color,4.16,Medium,4.16,SKU-142410,157,2.01,315.57,2026-05-16
Mini New Fashionable Single-Shoulder Crossbody Underarm Pure Color PU Leather Chain Bag Small Square Bag,bags_and_luggage,4.9,29.0,4,2,Cluster 2 - Premium / Multi-Color,4.9,Medium,4.9,SKU-142411,398,2.16,859.68,2026-05-28
"Omen's Carry On,Airline Approved,Waterproof 15.6-Inch Laptop,Business Work For Men,Campus Student With Shoe Compartment , Short Distance Large Capacity Travel Backpack For Women, Travel Essentials Stuff",bags_and_luggage,34.9,15.0,1,1,Cluster 0 - Budget / Regular,34.9,High,34.9,SKU-142412,289,16.25,4696.25,2026-06-13
"ZMBAG Ladies' Simple Square Nylon Backpack With Flap, Large Capacity College Style School Bag",bags_and_luggage,15.0,15.0,1,1,Cluster 0 - Budget / Regular,15.0,High,15.0,SKU-142413,236,5.6,1321.6,2026-04-05
"Lightweight, Portable Vacation, Knitting Bag, Straw Bag Mini Minimalist Bow Decor Straw Bag For Girls, Women, College Students For Autumn & Winter, Warm Winter, For Vacation, Holiday, Outings, Beach, For Fall, Winter Essential",bags_and_luggage,11.9,24.0,9,0,Cluster 1 - High Discount / Promotional,11.9,High,11.9,SKU-142414,295,5.83,1719.85,2026-07-16
Medium Satchel Bag Bamboo Design Hollow Out Women Bamboo Handbag Handmade Large Tote Bag,bags_and_luggage,18.6,29.0,1,2,Cluster 2 - Premium / Multi-Color,18.6,High,18.6,SKU-142415,293,9.97,2921.21,2026-05-28
"New Fashion Printed Women's Beach Bag, Perfect Holiday Gift For Outdoor Parties, Surfing And Shopping, With Simple And Cool Style. Suitable For Summer, Large Capacity Tote Bag Is A Must-Have For Students Who Are Going Back To School Or Leisure Travel.",bags_and_luggage,5.81,34.0,16,0,Cluster 1 - High Discount / Promotional,5.81,Medium,5.81,SKU-142416,190,2.45,465.5,2026-05-17
